,Symbol,Timestamp,Open,High,Low,Close,Volume,weekday
3764,SOL,2020-04-20,167.31,171.55,164.94,171.3,1649757.0,0
3765,SOL,2020-04-21,171.29,173.23,164.48,168.56,507266.0,1
3766,SOL,2020-04-22,165.75,170.37,162.18,166.11,986900.0,2
3767,SOL,2020-04-23,163.28,165.24,155.76,157.92,2508659.0,3
3768,SOL,2020-04-24,159.04,167.12,152.09,154.75,989543.0,4
3769,SOL,2020-04-25,153.62,163.94,149.43,161.06,12096408.0,5
3770,SOL,2020-04-26,163.7,168.25,155.31,161.64,1764056.0,6
3771,SOL,2020-04-27,159.91,161.4,150.93,156.34,9315204.0,0
3772,SOL,2020-04-28,156.17,162.56,152.1,157.75,10765269.0,1
3773,SOL,2020-04-29,156.33,168.33,156.33,162.79,1872262.0,2
3774,SOL,2020-04-30,167.73,167.73,153.58,160.05,838096.0,3
3775,SOL,2020-05-01,160.66,164.34,157.19,164.03,584770.0,4
3776,SOL,2020-05-02,167.38,167.38,154.81,156.41,1528527.0,5
3777,SOL,2020-05-03,157.62,170.76,157.39,169.86,3447929.0,6
3778,SOL,2020-05-04,172.48,174.48,163.15,172.52,768131.0,0
3779,SOL,2020-05-05,170.73,182.24,166.12,170.78,3433371.0,1
3780,SOL,2020-05-06,168.61,178.0,165.53,177.34,4336880.0,2
3781,SOL,2020-05-07,177.01,177.77,169.52,176.0,399353.0,3
3782,SOL,2020-05-08,178.39,184.32,171.9,174.84,3510669.0,4
3783,SOL,2020-05-09,177.13,183.36,172.56,177.73,506235.0,5
3784,SOL,2020-05-10,173.31,194.51,173.31,190.34,785209.0,6
3785,SOL,2020-05-11,188.81,196.23,187.27,189.05,1599907.0,0
3786,SOL,2020-05-12,186.62,201.26,186.62,191.61,801624.0,1
3787,SOL,2020-05-13,189.2,193.99,183.89,190.61,2485601.0,2
3788,SOL,2020-05-14,192.14,201.36,187.77,195.8,2192588.0,3
3789,SOL,2020-05-15,200.63,200.63,190.58,190.59,4666769.0,4
3790,SOL,2020-05-16,189.5,199.63,183.05,185.69,3908347.0,5
3791,SOL,2020-05-17,192.06,194.78,184.66,190.12,274236.0,6
3792,SOL,2020-05-18,190.01,193.49,181.72,185.97,3359636.0,0
3793,SOL,2020-05-19,182.95,194.44,176.81,181.18,3054067.0,1
3794,SOL,2020-05-20,182.6,182.91,173.17,174.05,1448126.0,2
3795,SOL,2020-05-21,169.11,181.09,167.87,179.63,2669917.0,3
3796,SOL,2020-05-22,180.47,181.78,171.66,173.04,228443.0,4
3797,SOL,2020-05-23,173.8,180.77,169.41,179.24,486661.0,5
3798,SOL,2020-05-24,179.33,189.91,175.46,183.03,880461.0,6
3799,SOL,2020-05-25,177.85,185.14,176.62,177.65,6402505.0,0
3800,SOL,2020-05-26,181.19,186.77,177.9,184.11,2267916.0,1
3801,SOL,2020-05-27,183.56,186.99,170.78,183.2,37508986.0,2
3802,SOL,2020-05-28,179.35,190.5,179.23,180.8,1763876.0,3
3803,SOL,2020-05-29,181.88,187.9,176.78,182.37,256799.0,4
3804,SOL,2020-05-30,182.68,184.77,170.78,172.3,1099815.0,5
3805,SOL,2020-05-31,171.93,174.83,163.87,171.85,2661587.0,6
3806,SOL,2020-06-01,173.66,181.56,171.34,174.76,494557.0,0
3807,SOL,2020-06-02,176.29,186.63,171.99,178.47,3035472.0,1
3808,SOL,2020-06-03,179.45,186.9,175.11,181.16,966560.0,2
3809,SOL,2020-06-04,182.01,187.36,177.33,180.33,254449.0,3
3810,SOL,2020-06-05,177.83,185.62,175.65,177.27,4034031.0,4
3811,SOL,2020-06-06,179.97,185.11,166.81,176.92,1454048.0,5
3812,SOL,2020-06-07,180.29,180.33,173.54,179.44,395517.0,6
3813,SOL,2020-06-08,175.62,183.11,174.56,179.25,391888.0,0
3814,SOL,2020-06-09,173.2,179.05,168.48,172.07,653088.0,1
3815,SOL,2020-06-10,173.93,173.93,158.22,164.53,4759886.0,2
3816,SOL,2020-06-11,167.73,175.25,163.36,172.33,4870976.0,3
3817,SOL,2020-06-12,167.95,174.76,167.3,168.44,1732499.0,4
3818,SOL,2020-06-13,166.51,179.05,154.59,157.38,10963240.0,5
3819,SOL,2020-06-14,159.88,166.8,157.21,160.11,1162542.0,6
3820,SOL,2020-06-15,162.48,164.19,149.92,159.2,5243622.0,0
3821,SOL,2020-06-16,161.53,166.77,159.82,163.19,822735.0,1
3822,SOL,2020-06-17,161.96,177.76,161.96,172.33,2849033.0,2
3823,SOL,2020-06-18,167.36,171.74,161.14,167.07,549477.0,3
3824,SOL,2020-06-19,167.95,168.31,152.34,159.71,704496.0,4
3825,SOL,2020-06-20,155.2,170.16,155.2,163.13,1895137.0,5
3826,SOL,2020-06-21,162.81,170.09,154.71,168.48,11652581.0,6
3827,SOL,2020-06-22,167.96,176.65,167.96,175.74,763804.0,0
3828,SOL,2020-06-23,171.07,186.33,171.07,177.38,1039772.0,1
3829,SOL,2020-06-24,178.25,181.62,167.72,169.81,1231295.0,2
3830,SOL,2020-06-25,169.78,175.54,168.98,173.46,415680.0,3
3831,SOL,2020-06-26,173.53,178.68,167.9,174.43,629863.0,4
3832,SOL,2020-06-27,175.85,182.05,172.57,181.99,819313.0,5
3833,SOL,2020-06-28,182.89,184.43,172.79,174.19,250444.0,6
3834,SOL,2020-06-29,168.36,177.6,159.17,170.39,2465594.0,0
3835,SOL,2020-06-30,170.49,176.49,161.98,165.45,2042102.0,1
3836,SOL,2020-07-01,167.38,178.81,158.77,162.77,1165727.0,2
3837,SOL,2020-07-02,161.7,167.91,157.01,163.46,313398.0,3
3838,SOL,2020-07-03,163.79,168.04,157.74,160.71,318498.0,4
3839,SOL,2020-07-04,154.26,163.82,154.26,161.83,857447.0,5
3840,SOL,2020-07-05,158.82,161.15,155.74,156.53,908784.0,6
3841,SOL,2020-07-06,158.04,160.47,152.25,155.01,578350.0,0
3842,SOL,2020-07-07,157.33,158.4,152.24,154.19,2668923.0,1
3843,SOL,2020-07-08,155.15,161.66,150.25,153.58,6233364.0,2
3844,SOL,2020-07-09,153.25,163.07,144.07,146.32,1462032.0,3
3845,SOL,2020-07-10,142.83,155.89,142.39,153.93,755984.0,4
3846,SOL,2020-07-11,155.04,157.98,145.13,157.83,2368053.0,5
3847,SOL,2020-07-12,159.02,165.81,153.94,157.87,479802.0,6
3848,SOL,2020-07-13,157.44,161.02,154.32,156.81,2301505.0,0
3849,SOL,2020-07-14,154.12,159.07,151.9,153.74,1626955.0,1
3850,SOL,2020-07-15,148.93,161.09,147.58,158.92,260245.0,2
3851,SOL,2020-07-16,161.05,161.05,152.61,153.64,2639017.0,3
3852,SOL,2020-07-17,153.52,162.37,152.57,160.16,1665088.0,4
3853,SOL,2020-07-18,158.65,158.78,151.22,153.84,616528.0,5
3854,SOL,2020-07-19,154.34,155.61,148.07,154.58,2866205.0,6
3855,SOL,2020-07-20,155.39,156.05,147.62,149.61,1585423.0,0
3856,SOL,2020-07-21,152.64,158.82,142.24,155.79,2773744.0,1
3857,SOL,2020-07-22,155.23,162.21,155.0,160.59,1728804.0,2
3858,SOL,2020-07-23,161.34,169.58,155.4,159.17,969713.0,3
3859,SOL,2020-07-24,162.04,163.59,149.04,158.49,648201.0,4
3860,SOL,2020-07-25,157.92,164.09,154.99,159.47,6759779.0,5
3861,SOL,2020-07-26,157.65,170.41,150.6,158.82,481952.0,6
3862,SOL,2020-07-27,157.39,163.26,146.09,151.12,1933540.0,0
3863,SOL,2020-07-28,149.32,152.64,144.32,148.95,1548905.0,1
3864,SOL,2020-07-29,145.97,149.7,140.43,142.43,351954.0,2
3865,SOL,2020-07-30,143.05,159.47,139.58,151.1,961450.0,3
3866,SOL,2020-07-31,148.94,156.3,148.94,150.47,2098634.0,4
3867,SOL,2020-08-01,147.08,156.42,147.08,154.17,1365462.0,5
3868,SOL,2020-08-02,151.2,162.69,142.52,149.28,680011.0,6
3869,SOL,2020-08-03,147.68,162.38,145.07,155.69,4868591.0,0
3870,SOL,2020-08-04,163.25,163.25,152.26,162.6,2691577.0,1
3871,SOL,2020-08-05,167.17,172.96,162.93,166.46,1585669.0,2
3872,SOL,2020-08-06,167.61,170.27,161.18,166.69,2368898.0,3
3873,SOL,2020-08-07,163.15,168.13,153.52,163.37,2247067.0,4
3874,SOL,2020-08-08,163.64,170.66,158.41,160.08,2301408.0,5
3875,SOL,2020-08-09,159.64,175.01,157.69,166.43,2431325.0,6
3876,SOL,2020-08-10,167.11,169.22,160.69,162.64,515671.0,0
3877,SOL,2020-08-11,165.11,165.11,150.74,155.11,604820.0,1
3878,SOL,2020-08-12,155.71,156.02,147.71,151.15,16429134.0,2
3879,SOL,2020-08-13,149.31,150.97,143.3,146.93,2167933.0,3
3880,SOL,2020-08-14,146.12,151.77,140.76,146.68,1144212.0,4
3881,SOL,2020-08-15,149.31,149.64,142.76,143.92,4939620.0,5
3882,SOL,2020-08-16,145.01,146.6,137.07,143.7,3401395.0,6
3883,SOL,2020-08-17,141.96,159.12,141.96,156.92,5823019.0,0
3884,SOL,2020-08-18,154.48,155.85,145.96,149.2,807753.0,1
3885,SOL,2020-08-19,151.01,152.69,145.59,149.88,878414.0,2
3886,SOL,2020-08-20,147.97,166.92,147.93,159.99,4736461.0,3
3887,SOL,2020-08-21,161.49,161.49,150.54,154.84,1142765.0,4
3888,SOL,2020-08-22,156.91,158.67,150.89,156.42,2361517.0,5
3889,SOL,2020-08-23,158.0,166.88,158.0,163.33,3343976.0,6
3890,SOL,2020-08-24,164.44,175.92,161.45,166.9,4152728.0,0
3891,SOL,2020-08-25,170.4,172.92,159.95,168.88,536905.0,1
3892,SOL,2020-08-26,175.6,175.6,162.73,166.96,503858.0,2
3893,SOL,2020-08-27,164.8,164.8,155.06,157.5,967961.0,3
3894,SOL,2020-08-28,156.99,156.99,144.97,146.51,762475.0,4
3895,SOL,2020-08-29,147.24,157.17,146.28,152.2,476025.0,5
3896,SOL,2020-08-30,152.56,152.56,145.17,150.25,5041008.0,6
3897,SOL,2020-08-31,150.21,154.44,148.52,152.6,1143389.0,0
3898,SOL,2020-09-01,152.83,154.66,142.74,150.52,1445215.0,1
3899,SOL,2020-09-02,148.94,155.23,145.79,154.06,389306.0,2
3900,SOL,2020-09-03,156.62,162.56,153.69,157.39,807879.0,3
3901,SOL,2020-09-04,161.41,161.41,148.17,151.1,600765.0,4
3902,SOL,2020-09-05,149.31,156.38,146.52,151.64,2482595.0,5
3903,SOL,2020-09-06,150.07,155.07,147.49,153.81,795713.0,6
3904,SOL,2020-09-07,156.18,156.18,148.98,153.17,1289300.0,0
3905,SOL,2020-09-08,157.5,165.21,152.43,160.7,4959759.0,1
3906,SOL,2020-09-09,158.91,163.35,149.51,155.35,315926.0,2
3907,SOL,2020-09-10,157.39,161.51,147.63,152.97,1437667.0,3
3908,SOL,2020-09-11,154.63,162.54,150.04,154.05,1929091.0,4
3909,SOL,2020-09-12,151.12,162.68,150.52,157.17,558148.0,5
3910,SOL,2020-09-13,157.91,157.91,146.05,149.02,791207.0,6
3911,SOL,2020-09-14,150.34,152.39,143.55,147.94,3139891.0,0
3912,SOL,2020-09-15,152.3,154.97,142.78,149.69,492771.0,1
3913,SOL,2020-09-16,147.4,159.54,145.51,146.7,2677235.0,2
3914,SOL,2020-09-17,145.47,148.47,137.19,146.66,452007.0,3
3915,SOL,2020-09-18,147.1,156.97,144.3,153.2,1048924.0,4
3916,SOL,2020-09-19,150.78,156.91,150.54,156.16,4699868.0,5
3917,SOL,2020-09-20,157.59,161.46,152.41,155.49,20258657.0,6
3918,SOL,2020-09-21,155.52,160.15,152.56,157.91,486144.0,0
3919,SOL,2020-09-22,157.2,169.14,156.44,161.86,1778829.0,1
3920,SOL,2020-09-23,164.8,168.06,159.84,163.64,2704920.0,2
3921,SOL,2020-09-24,166.61,166.61,158.81,162.71,3584011.0,3
3922,SOL,2020-09-25,164.42,169.59,161.81,163.38,1745467.0,4
3923,SOL,2020-09-26,165.48,165.48,152.6,153.02,1063371.0,5
3924,SOL,2020-09-27,149.0,161.15,143.7,143.8,628484.0,6
3925,SOL,2020-09-28,142.48,144.78,129.82,135.2,2291063.0,0
3926,SOL,2020-09-29,130.14,139.98,129.66,130.43,1146852.0,1
3927,SOL,2020-09-30,130.42,136.09,128.75,134.66,598542.0,2
3928,SOL,2020-10-01,133.23,139.16,132.58,138.44,2458804.0,3
3929,SOL,2020-10-02,138.75,146.16,130.69,144.75,5965421.0,4
3930,SOL,2020-10-03,144.92,147.13,136.71,142.19,1452034.0,5
3931,SOL,2020-10-04,141.44,148.53,139.55,141.44,537937.0,6
3932,SOL,2020-10-05,142.55,148.6,135.24,139.79,351658.0,0
3933,SOL,2020-10-06,138.88,147.1,131.76,140.59,486185.0,1
3934,SOL,2020-10-07,139.91,142.17,132.93,136.89,1269229.0,2
3935,SOL,2020-10-08,129.32,137.1,129.32,134.61,354166.0,3
3936,SOL,2020-10-09,133.39,136.82,126.44,134.87,811508.0,4
3937,SOL,2020-10-10,135.55,143.61,128.35,134.75,1621419.0,5
3938,SOL,2020-10-11,133.46,136.89,128.46,133.83,1660273.0,6
3939,SOL,2020-10-12,135.42,140.73,133.4,138.61,179589.0,0
3940,SOL,2020-10-13,140.56,145.39,138.99,142.73,931516.0,1
3941,SOL,2020-10-14,147.81,147.81,135.6,139.79,1164613.0,2
3942,SOL,2020-10-15,139.74,148.28,138.4,146.2,484045.0,3
3943,SOL,2020-10-16,144.66,146.87,136.35,137.12,888763.0,4
3944,SOL,2020-10-17,135.14,144.15,133.32,139.23,1617248.0,5
3945,SOL,2020-10-18,140.01,151.9,140.01,145.01,1698277.0,6
3946,SOL,2020-10-19,145.87,147.0,136.17,142.31,4791667.0,0
3947,SOL,2020-10-20,145.52,146.6,136.18,143.63,1850698.0,1
3948,SOL,2020-10-21,143.7,151.01,138.81,148.98,1812688.0,2
3949,SOL,2020-10-22,149.82,151.01,145.17,147.77,721371.0,3
3950,SOL,2020-10-23,150.05,153.63,146.97,151.18,1711381.0,4
3951,SOL,2020-10-24,155.33,155.33,149.23,151.11,361631.0,5
3952,SOL,2020-10-25,154.54,154.54,144.36,148.92,5397706.0,6
3953,SOL,2020-10-26,149.92,151.46,144.14,149.02,1635354.0,0
3954,SOL,2020-10-27,148.94,155.06,143.02,148.58,483203.0,1
3955,SOL,2020-10-28,150.77,154.44,138.13,144.49,58499322.0,2
3956,SOL,2020-10-29,143.86,147.96,138.31,141.68,1425439.0,3
3957,SOL,2020-10-30,138.73,141.82,135.48,140.65,1625387.0,4
3958,SOL,2020-10-31,143.78,153.33,143.01,145.96,1556550.0,5
3959,SOL,2020-11-01,142.69,155.8,142.69,150.09,2795996.0,6
3960,SOL,2020-11-02,147.36,157.9,146.2,149.54,2524880.0,0
3961,SOL,2020-11-03,153.05,160.44,143.31,147.8,2022408.0,1
3962,SOL,2020-11-04,145.79,154.95,145.79,152.45,2587545.0,2
3963,SOL,2020-11-05,153.48,154.96,142.11,146.04,1081062.0,3
3964,SOL,2020-11-06,147.56,159.44,141.61,149.99,2804030.0,4
3965,SOL,2020-11-07,148.07,159.88,148.0,153.94,483391.0,5
3966,SOL,2020-11-08,154.96,161.42,154.96,158.04,328337.0,6
3967,SOL,2020-11-09,161.13,161.13,149.8,154.28,3049047.0,0
3968,SOL,2020-11-10,152.99,159.06,152.99,157.63,1309952.0,1
3969,SOL,2020-11-11,154.99,159.67,148.46,153.61,568985.0,2
3970,SOL,2020-11-12,149.54,159.68,149.54,157.23,908150.0,3
3971,SOL,2020-11-13,158.4,162.04,145.71,150.67,1582262.0,4
3972,SOL,2020-11-14,151.97,153.82,145.03,152.03,1485470.0,5
3973,SOL,2020-11-15,155.11,156.72,145.69,150.76,4741076.0,6
3974,SOL,2020-11-16,153.28,153.28,141.91,144.43,1384555.0,0
3975,SOL,2020-11-17,148.09,148.09,131.66,139.49,5056845.0,1
3976,SOL,2020-11-18,142.94,142.94,134.47,138.32,5424748.0,2
3977,SOL,2020-11-19,135.91,142.62,131.66,135.61,3045937.0,3
3978,SOL,2020-11-20,137.2,144.27,130.02,135.9,106020.0,4
3979,SOL,2020-11-21,134.5,147.26,134.2,143.59,17540628.0,5
3980,SOL,2020-11-22,144.31,149.1,140.66,143.31,9898143.0,6
3981,SOL,2020-11-23,142.82,153.48,142.82,148.82,1965107.0,0
3982,SOL,2020-11-24,148.52,149.91,140.68,147.75,3029475.0,1
3983,SOL,2020-11-25,146.04,153.77,134.44,148.99,16764738.0,2
3984,SOL,2020-11-26,150.46,158.76,145.77,148.55,3374007.0,3
3985,SOL,2020-11-27,152.47,155.74,142.53,152.87,2569571.0,4
3986,SOL,2020-11-28,153.19,155.85,145.53,148.41,2980108.0,5
3987,SOL,2020-11-29,148.67,153.7,144.59,153.46,7995598.0,6
3988,SOL,2020-11-30,151.71,151.71,135.5,140.98,2545286.0,0
3989,SOL,2020-12-01,141.33,152.66,141.33,151.42,558588.0,1
3990,SOL,2020-12-02,152.19,152.19,138.4,141.21,1427152.0,2
3991,SOL,2020-12-03,140.91,143.0,132.44,139.16,1027111.0,3
3992,SOL,2020-12-04,139.27,144.37,131.99,140.54,1980294.0,4
3993,SOL,2020-12-05,139.16,140.06,130.62,133.68,544346.0,5
3994,SOL,2020-12-06,130.49,137.77,130.49,136.56,4037319.0,6
3995,SOL,2020-12-07,136.48,143.3,130.48,135.51,2059560.0,0
3996,SOL,2020-12-08,138.43,147.24,135.64,140.44,2701439.0,1
3997,SOL,2020-12-09,136.15,151.01,136.15,143.85,890352.0,2
3998,SOL,2020-12-10,138.78,159.65,138.78,147.09,847937.0,3
3999,SOL,2020-12-11,147.47,159.77,147.09,156.66,1027683.0,4
4000,SOL,2020-12-12,160.27,160.31,141.46,155.3,1602094.0,5
4001,SOL,2020-12-13,153.83,159.31,147.42,157.95,741446.0,6
4002,SOL,2020-12-14,153.83,165.27,150.71,155.06,593598.0,0
4003,SOL,2020-12-15,151.78,160.66,151.78,154.62,2478759.0,1
4004,SOL,2020-12-16,154.35,156.82,140.5,152.08,1377510.0,2
4005,SOL,2020-12-17,148.58,155.9,148.58,152.47,1402343.0,3
4006,SOL,2020-12-18,153.05,156.62,146.21,156.3,724294.0,4
4007,SOL,2020-12-19,154.3,161.65,146.35,150.7,4031094.0,5
4008,SOL,2020-12-20,152.0,154.47,141.77,149.73,6071335.0,6
4009,SOL,2020-12-21,151.03,160.35,147.57,153.93,1403888.0,0
4010,SOL,2020-12-22,157.59,157.59,142.82,148.1,444918.0,1
4011,SOL,2020-12-23,146.88,159.87,146.88,151.01,1179052.0,2
4012,SOL,2020-12-24,149.3,154.85,148.54,152.98,2350632.0,3
4013,SOL,2020-12-25,148.09,159.89,148.09,156.13,1886827.0,4
4014,SOL,2020-12-26,156.09,160.62,152.3,153.81,4157441.0,5
4015,SOL,2020-12-27,154.73,162.71,150.73,161.65,1936022.0,6
4016,SOL,2020-12-28,165.72,165.72,154.22,161.67,1729595.0,0
4017,SOL,2020-12-29,158.64,165.9,153.38,157.79,2506799.0,1
4018,SOL,2020-12-30,155.2,167.48,155.2,157.46,3141026.0,2
4019,SOL,2020-12-31,162.66,168.83,156.9,168.4,2648467.0,3
4020,SOL,2021-01-01,169.4,169.4,157.11,157.65,844223.0,4
4021,SOL,2021-01-02,157.35,163.14,144.7,157.37,21492070.0,5
4022,SOL,2021-01-03,153.32,158.03,149.78,155.91,2313528.0,6
4023,SOL,2021-01-04,155.1,157.87,150.44,155.02,903765.0,0
4024,SOL,2021-01-05,157.24,166.83,150.1,153.53,740676.0,1
4025,SOL,2021-01-06,153.28,157.56,148.22,154.94,975221.0,2
4026,SOL,2021-01-07,152.72,157.78,148.54,152.66,1786784.0,3
4027,SOL,2021-01-08,150.82,162.54,150.82,156.04,2291841.0,4
4028,SOL,2021-01-09,154.52,163.14,146.69,162.77,1060184.0,5
4029,SOL,2021-01-10,164.72,172.81,162.09,169.55,1293672.0,6
4030,SOL,2021-01-11,172.79,172.79,157.69,165.62,403940.0,0
4031,SOL,2021-01-12,162.4,179.12,159.51,170.13,1450326.0,1
4032,SOL,2021-01-13,169.42,174.95,162.7,165.54,2022449.0,2
4033,SOL,2021-01-14,167.64,167.64,159.77,162.94,1367590.0,3
4034,SOL,2021-01-15,162.65,165.72,150.89,153.76,2518208.0,4
4035,SOL,2021-01-16,155.54,155.92,149.88,155.63,1771646.0,5
4036,SOL,2021-01-17,156.24,158.2,147.35,148.02,1393232.0,6
4037,SOL,2021-01-18,149.08,151.34,142.64,146.21,2054315.0,0
4038,SOL,2021-01-19,154.19,154.19,140.15,141.61,385881.0,1
4039,SOL,2021-01-20,143.19,143.19,134.5,139.72,4087392.0,2
4040,SOL,2021-01-21,141.08,151.19,140.4,149.28,416429.0,3
4041,SOL,2021-01-22,148.63,156.34,148.63,153.49,283314.0,4
4042,SOL,2021-01-23,154.83,157.77,145.63,154.34,1243683.0,5
4043,SOL,2021-01-24,156.83,163.17,146.84,155.9,1392464.0,6
4044,SOL,2021-01-25,158.85,158.85,151.44,152.68,693145.0,0
4045,SOL,2021-01-26,150.79,165.02,150.79,160.88,596406.0,1
4046,SOL,2021-01-27,163.08,168.77,158.26,163.2,1999405.0,2
4047,SOL,2021-01-28,161.96,170.08,159.64,167.07,952394.0,3
4048,SOL,2021-01-29,165.14,175.44,163.13,166.79,1242950.0,4
4049,SOL,2021-01-30,165.33,171.63,159.79,164.88,1576333.0,5
4050,SOL,2021-01-31,164.74,170.49,159.79,168.12,3078365.0,6
4051,SOL,2021-02-01,168.93,177.71,167.12,169.76,350975.0,0
4052,SOL,2021-02-02,170.45,175.82,163.99,168.67,511726.0,1
4053,SOL,2021-02-03,167.23,177.95,166.45,170.28,1498305.0,2
4054,SOL,2021-02-04,169.0,172.53,163.53,168.81,1400325.0,3
4055,SOL,2021-02-05,172.02,172.02,162.52,167.54,1409671.0,4
4056,SOL,2021-02-06,169.37,172.66,160.26,162.39,836374.0,5
4057,SOL,2021-02-07,160.35,160.93,154.24,160.2,4199780.0,6
4058,SOL,2021-02-08,160.48,165.89,135.33,153.6,394566.0,0
4059,SOL,2021-02-09,153.68,153.68,140.55,147.51,1497970.0,1
4060,SOL,2021-02-10,142.71,157.51,142.71,149.7,2910510.0,2
4061,SOL,2021-02-11,146.06,158.55,146.06,153.02,893367.0,3
4062,SOL,2021-02-12,149.74,151.14,145.26,146.51,950009.0,4
4063,SOL,2021-02-13,145.98,150.33,144.37,147.29,3570955.0,5
4064,SOL,2021-02-14,149.1,149.1,135.04,142.33,3669531.0,6
4065,SOL,2021-02-15,143.26,144.18,138.93,143.08,4283383.0,0
4066,SOL,2021-02-16,142.16,144.62,139.45,141.57,1773653.0,1
4067,SOL,2021-02-17,143.86,144.92,129.59,143.35,1499878.0,2
4068,SOL,2021-02-18,143.21,146.35,138.74,140.69,1074552.0,3
4069,SOL,2021-02-19,137.84,145.71,135.7,143.17,1453637.0,4
4070,SOL,2021-02-20,141.27,144.85,136.45,143.59,2291983.0,5
4071,SOL,2021-02-21,142.96,146.22,136.92,137.53,16697751.0,6
4072,SOL,2021-02-22,141.96,143.23,132.7,133.19,1100934.0,0
4073,SOL,2021-02-23,130.41,136.31,124.93,134.4,1680607.0,1
4074,SOL,2021-02-24,135.48,141.52,127.48,135.98,5402066.0,2
4075,SOL,2021-02-25,134.6,141.29,133.14,139.56,748850.0,3
4076,SOL,2021-02-26,139.58,143.44,137.25,138.18,1364019.0,4
4077,SOL,2021-02-27,140.08,144.1,133.83,138.13,248228.0,5
4078,SOL,2021-02-28,137.89,137.89,131.6,137.05,1963919.0,6
4079,SOL,2021-03-01,133.92,141.46,127.55,137.73,3291197.0,0
4080,SOL,2021-03-02,139.64,143.7,134.91,140.67,464593.0,1
4081,SOL,2021-03-03,143.36,143.36,130.82,130.9,376116.0,2
4082,SOL,2021-03-04,131.4,131.4,123.11,124.92,6661291.0,3
4083,SOL,2021-03-05,126.23,126.23,118.89,121.81,5489983.0,4
4084,SOL,2021-03-06,123.94,127.96,117.55,122.58,251551.0,5
4085,SOL,2021-03-07,124.0,129.63,120.47,127.38,370066.0,6
4086,SOL,2021-03-08,125.28,132.9,125.28,131.0,363476.0,0
4087,SOL,2021-03-09,131.21,134.23,126.07,127.83,290528.0,1
4088,SOL,2021-03-10,128.74,135.4,125.17,134.13,821343.0,2
4089,SOL,2021-03-11,134.85,139.93,127.12,134.67,1008487.0,3
4090,SOL,2021-03-12,133.12,141.41,130.29,138.89,563805.0,4
4091,SOL,2021-03-13,138.77,139.17,132.0,133.09,309541.0,5
4092,SOL,2021-03-14,129.27,141.48,127.23,132.34,5988627.0,6
4093,SOL,2021-03-15,131.83,131.83,120.15,128.55,1796668.0,0
4094,SOL,2021-03-16,128.8,131.22,125.78,127.5,2385095.0,1
4095,SOL,2021-03-17,129.06,131.5,125.66,129.05,1813716.0,2
4096,SOL,2021-03-18,129.86,131.72,123.27,127.53,1834842.0,3
4097,SOL,2021-03-19,128.59,134.12,124.01,131.89,863607.0,4
4098,SOL,2021-03-20,132.29,138.24,131.53,136.03,469894.0,5
4099,SOL,2021-03-21,136.43,141.96,129.77,137.46,543604.0,6
4100,SOL,2021-03-22,139.22,142.15,133.95,135.05,618063.0,0
4101,SOL,2021-03-23,136.22,136.22,124.74,125.36,5038375.0,1
4102,SOL,2021-03-24,125.22,133.22,119.88,119.89,433249.0,2
4103,SOL,2021-03-25,117.9,122.53,115.42,119.34,813526.0,3
4104,SOL,2021-03-26,122.68,122.68,116.78,117.57,2109888.0,4
4105,SOL,2021-03-27,116.4,120.05,113.39,118.2,961376.0,5
4106,SOL,2021-03-28,118.83,119.4,117.04,117.72,1355799.0,6
4107,SOL,2021-03-29,118.62,120.86,109.96,115.49,397809.0,0
4108,SOL,2021-03-30,115.91,117.84,107.67,110.99,5251386.0,1
4109,SOL,2021-03-31,111.69,111.69,108.35,109.28,936382.0,2
4110,SOL,2021-04-01,107.12,112.74,104.81,108.95,508228.0,3
4111,SOL,2021-04-02,113.91,114.2,107.96,111.55,368615.0,4
4112,SOL,2021-04-03,112.12,112.12,101.9,104.86,1673837.0,5
4113,SOL,2021-04-04,103.78,108.29,103.78,105.36,5232693.0,6
4114,SOL,2021-04-05,108.42,110.34,104.07,105.11,971212.0,0
4115,SOL,2021-04-06,103.16,107.18,103.16,106.49,950183.0,1
4116,SOL,2021-04-07,107.07,115.58,106.03,111.63,6488548.0,2
4117,SOL,2021-04-08,113.87,119.18,109.87,114.64,2353150.0,3
4118,SOL,2021-04-09,113.31,117.96,108.83,112.94,2074540.0,4
4119,SOL,2021-04-10,111.64,118.24,111.22,114.97,992353.0,5
4120,SOL,2021-04-11,117.2,118.53,114.13,116.45,2739205.0,6
4121,SOL,2021-04-12,114.89,125.64,114.03,122.66,940009.0,0
4122,SOL,2021-04-13,124.31,124.31,120.35,121.71,781108.0,1
4123,SOL,2021-04-14,120.31,123.0,112.67,120.25,1044790.0,2
4124,SOL,2021-04-15,116.79,120.96,112.3,112.83,586509.0,3
4125,SOL,2021-04-16,111.25,117.39,108.42,112.66,988550.0,4
4126,SOL,2021-04-17,112.33,115.19,107.83,109.01,336472.0,5
4127,SOL,2021-04-18,109.47,109.47,101.88,106.95,2938429.0,6
4128,SOL,2021-04-19,107.79,111.6,107.35,111.04,1967719.0,0
4129,SOL,2021-04-20,109.26,117.38,108.89,114.77,1954115.0,1
4130,SOL,2021-04-21,117.41,117.83,111.48,117.2,279415.0,2
4131,SOL,2021-04-22,113.99,119.57,110.62,115.26,721556.0,3
4132,SOL,2021-04-23,113.72,117.93,113.1,116.04,967867.0,4
4133,SOL,2021-04-24,115.06,129.05,115.06,122.18,1001744.0,5
4134,SOL,2021-04-25,121.28,124.4,118.29,119.54,1050443.0,6
