,Symbol,Timestamp,Open,High,Low,Close,Volume
4312,SOL,2021-10-20,76.46,76.46,69.77,71.99,963282.0
4313,SOL,2021-10-21,70.45,76.42,70.45,75.58,14077393.0
4314,SOL,2021-10-22,76.03,78.96,74.42,75.88,705638.0
4317,SOL,2021-10-25,75.9,80.53,74.68,77.39,207908.0
4318,SOL,2021-10-26,74.39,76.59,72.63,76.11,835524.0
4319,SOL,2021-10-27,76.9,76.9,72.88,75.74,3462090.0
4320,SOL,2021-10-28,74.42,76.87,70.93,73.13,1211969.0
4321,SOL,2021-10-29,74.4,77.74,71.04,74.63,818256.0
4324,SOL,2021-11-01,78.54,78.54,71.68,75.23,3024720.0
4325,SOL,2021-11-02,75.24,80.41,74.89,79.19,12093297.0
4326,SOL,2021-11-03,78.77,84.26,78.77,80.95,1276028.0
4327,SOL,2021-11-04,81.13,83.14,76.7,79.47,454632.0
4328,SOL,2021-11-05,79.11,79.39,73.71,76.2,1605765.0
4331,SOL,2021-11-08,68.95,72.07,67.86,70.43,1596221.0
4332,SOL,2021-11-09,70.64,71.94,67.78,68.76,6905475.0
4333,SOL,2021-11-10,68.46,69.1,64.84,65.38,608036.0
4334,SOL,2021-11-11,64.28,72.36,64.13,68.4,1098271.0
4335,SOL,2021-11-12,69.42,74.28,68.28,73.13,1817310.0
4338,SOL,2021-11-15,75.61,83.53,71.29,79.43,1064119.0
4339,SOL,2021-11-16,80.45,80.72,75.53,77.09,12660737.0
4340,SOL,2021-11-17,77.76,80.64,75.58,77.76,813937.0
4341,SOL,2021-11-18,77.92,77.92,72.92,76.22,357497.0
4342,SOL,2021-11-19,75.14,83.15,75.14,80.83,346351.0
4345,SOL,2021-11-22,79.07,79.49,76.63,78.24,3097666.0
4346,SOL,2021-11-23,77.86,78.75,75.63,76.21,4822985.0
4347,SOL,2021-11-24,75.82,76.95,74.93,76.35,239964.0
4348,SOL,2021-11-25,75.5,79.8,75.4,79.66,1388193.0
4349,SOL,2021-11-26,81.58,81.58,74.89,80.21,232583.0
4352,SOL,2021-11-29,79.53,79.93,74.86,77.44,2816292.0
4353,SOL,2021-11-30,76.88,79.21,75.69,78.2,849589.0
4354,SOL,2021-12-01,77.72,78.97,76.11,77.04,3912462.0
4355,SOL,2021-12-02,75.56,82.18,73.73,79.19,1247253.0
4356,SOL,2021-12-03,78.11,82.15,75.48,79.2,180245.0
4359,SOL,2021-12-06,84.27,89.15,79.79,87.17,2288701.0
4360,SOL,2021-12-07,90.14,90.14,84.17,84.5,5287747.0
4361,SOL,2021-12-08,84.94,86.24,77.57,81.09,1901897.0
4362,SOL,2021-12-09,80.78,86.32,78.27,86.19,1549712.0
4363,SOL,2021-12-10,85.1,87.24,82.7,85.58,2024403.0
4366,SOL,2021-12-13,84.78,89.02,82.65,83.47,3562260.0
4367,SOL,2021-12-14,84.75,85.44,81.37,84.17,708009.0
4368,SOL,2021-12-15,84.6,85.56,79.92,82.64,1857421.0
4369,SOL,2021-12-16,83.42,84.94,80.75,81.81,493995.0
4370,SOL,2021-12-17,80.0,82.06,76.07,79.75,1076340.0
4373,SOL,2021-12-20,76.17,81.89,75.85,79.53,5295924.0
4374,SOL,2021-12-21,81.18,81.18,75.87,77.75,2049010.0
4375,SOL,2021-12-22,75.92,78.88,75.05,77.95,877369.0
4376,SOL,2021-12-23,78.07,78.07,73.31,73.63,373109.0
4377,SOL,2021-12-24,73.2,75.16,72.31,74.4,432452.0
4380,SOL,2021-12-27,74.24,74.24,67.52,71.74,815751.0
4381,SOL,2021-12-28,73.16,73.16,62.31,65.58,1025960.0
4382,SOL,2021-12-29,66.83,69.09,66.13,67.59,5890731.0
4383,SOL,2021-12-30,68.88,73.37,68.13,70.17,9248111.0
4384,SOL,2021-12-31,71.44,72.76,67.45,70.0,2678866.0
4387,SOL,2022-01-03,74.41,74.41,67.71,69.87,863415.0
4388,SOL,2022-01-04,68.16,73.37,68.16,70.61,409680.0
4389,SOL,2022-01-05,71.09,71.3,65.39,68.65,3470542.0
4390,SOL,2022-01-06,68.28,71.49,66.19,69.66,1045635.0
4391,SOL,2022-01-07,68.31,71.51,67.27,70.49,2103889.0
4394,SOL,2022-01-10,69.91,72.35,69.28,72.32,1170401.0
4395,SOL,2022-01-11,74.02,74.02,69.91,71.91,5544068.0
4396,SOL,2022-01-12,71.77,72.77,69.26,71.12,3630652.0
4397,SOL,2022-01-13,69.1,70.92,61.38,64.46,2550481.0
4398,SOL,2022-01-14,63.91,64.07,60.35,61.59,490473.0
4401,SOL,2022-01-17,55.16,56.93,52.94,56.05,248751.0
4402,SOL,2022-01-18,56.28,59.75,56.28,59.57,1144484.0
4403,SOL,2022-01-19,60.17,62.1,57.43,61.21,232684.0
4404,SOL,2022-01-20,62.12,62.12,59.64,61.15,1028407.0
4405,SOL,2022-01-21,61.18,63.56,58.21,58.4,1063786.0
4408,SOL,2022-01-24,62.66,64.12,59.37,59.69,843648.0
4409,SOL,2022-01-25,61.85,61.85,56.56,58.34,2985980.0
4410,SOL,2022-01-26,57.24,60.75,56.64,58.37,1486200.0
4411,SOL,2022-01-27,57.86,60.86,55.59,56.97,2850165.0
4412,SOL,2022-01-28,57.93,57.93,55.34,55.62,545259.0
4415,SOL,2022-01-31,55.93,59.84,55.93,58.19,654302.0
4416,SOL,2022-02-01,58.06,59.71,55.8,58.3,1719190.0
4417,SOL,2022-02-02,58.06,61.4,56.68,60.7,10186248.0
4418,SOL,2022-02-03,60.93,65.23,60.24,64.0,1468549.0
4419,SOL,2022-02-04,65.04,66.04,62.95,65.7,1356116.0
4422,SOL,2022-02-07,65.83,70.23,65.58,70.17,3630027.0
4423,SOL,2022-02-08,69.68,71.71,66.29,68.32,390795.0
4424,SOL,2022-02-09,67.92,70.26,66.17,68.34,1213168.0
4425,SOL,2022-02-10,67.91,71.92,64.67,69.78,1639110.0
4426,SOL,2022-02-11,71.0,71.53,67.56,70.32,737900.0
4429,SOL,2022-02-14,72.03,73.93,67.73,72.37,5635315.0
4430,SOL,2022-02-15,72.09,74.22,71.21,72.58,1281906.0
4431,SOL,2022-02-16,73.68,73.74,66.56,69.79,211191.0
4432,SOL,2022-02-17,70.07,74.94,70.07,71.33,674102.0
4433,SOL,2022-02-18,70.34,75.9,70.14,74.8,859124.0
4436,SOL,2022-02-21,78.38,82.8,78.38,80.3,1085912.0
4437,SOL,2022-02-22,81.12,81.46,77.38,81.09,4503990.0
4438,SOL,2022-02-23,80.16,81.1,74.28,77.03,2996614.0
4439,SOL,2022-02-24,76.37,79.96,75.01,77.02,3886854.0
4440,SOL,2022-02-25,78.14,78.14,75.58,75.67,290079.0
4443,SOL,2022-02-28,78.26,80.76,77.01,78.15,6484961.0
4444,SOL,2022-03-01,77.14,77.97,71.74,73.17,2530356.0
4445,SOL,2022-03-02,73.47,76.31,70.3,71.81,1633219.0
4446,SOL,2022-03-03,70.86,75.36,69.83,74.43,3835187.0
4447,SOL,2022-03-04,74.66,77.52,73.0,74.6,1585172.0
4450,SOL,2022-03-07,75.47,80.0,73.33,79.52,1123217.0
4451,SOL,2022-03-08,78.28,80.5,76.75,78.35,726746.0
4452,SOL,2022-03-09,78.25,79.94,75.48,78.43,606163.0
4453,SOL,2022-03-10,76.73,79.95,74.95,76.78,7247928.0
4454,SOL,2022-03-11,75.5,80.5,75.4,78.49,4508271.0
4457,SOL,2022-03-14,72.38,76.48,69.96,70.77,1386542.0
4458,SOL,2022-03-15,71.48,71.6,66.1,67.64,1391049.0
4459,SOL,2022-03-16,67.41,70.52,65.25,67.32,260896.0
4460,SOL,2022-03-17,66.03,69.23,63.87,65.71,884629.0
4461,SOL,2022-03-18,65.79,66.19,60.07,61.35,407603.0
4464,SOL,2022-03-21,60.62,61.99,58.7,60.82,234556.0
4465,SOL,2022-03-22,61.08,63.14,59.64,61.86,52970.0
4466,SOL,2022-03-23,61.44,66.26,60.08,61.22,947059.0
4467,SOL,2022-03-24,61.77,61.77,57.16,58.9,1732582.0
4468,SOL,2022-03-25,61.01,61.01,55.32,57.87,1343227.0
4471,SOL,2022-03-28,58.62,62.39,57.54,59.24,1546398.0
4472,SOL,2022-03-29,60.69,63.81,59.1,60.8,2253483.0
4473,SOL,2022-03-30,60.76,68.73,60.76,65.06,319501.0
4474,SOL,2022-03-31,65.41,67.57,63.64,63.77,890321.0
4475,SOL,2022-04-01,62.91,64.55,58.32,59.94,1658356.0
4478,SOL,2022-04-04,59.51,61.3,57.24,61.14,1346744.0
4479,SOL,2022-04-05,60.43,62.63,58.61,60.34,1859865.0
4480,SOL,2022-04-06,60.85,64.08,58.94,61.88,411108.0
4481,SOL,2022-04-07,61.25,63.29,57.12,62.08,7705196.0
4482,SOL,2022-04-08,61.41,62.9,59.59,60.3,8330031.0
4485,SOL,2022-04-11,59.31,61.98,57.88,61.57,1749032.0
4486,SOL,2022-04-12,62.39,62.39,58.96,60.55,2874584.0
4487,SOL,2022-04-13,61.41,63.44,60.0,63.24,5203424.0
4488,SOL,2022-04-14,64.11,65.21,61.58,63.29,1358406.0
4489,SOL,2022-04-15,64.09,65.86,61.48,62.6,371025.0
4492,SOL,2022-04-18,70.01,71.74,65.43,69.65,3238732.0
4493,SOL,2022-04-19,70.28,70.28,66.19,67.34,1587216.0
4494,SOL,2022-04-20,67.44,68.59,65.03,65.34,1390657.0
4495,SOL,2022-04-21,64.58,67.47,61.42,64.15,2731272.0
4496,SOL,2022-04-22,62.63,67.89,62.63,65.74,422947.0
4499,SOL,2022-04-25,64.26,66.25,62.26,65.08,1155808.0
4500,SOL,2022-04-26,65.0,66.21,63.86,65.33,125246.0
4501,SOL,2022-04-27,66.44,66.44,63.72,63.76,1333811.0
4502,SOL,2022-04-28,62.41,65.48,61.04,64.08,227951.0
4503,SOL,2022-04-29,65.87,65.87,60.58,61.43,910398.0
4506,SOL,2022-05-02,58.27,65.46,57.58,61.17,1312510.0
4507,SOL,2022-05-03,59.65,67.03,59.65,64.15,446824.0
4508,SOL,2022-05-04,63.17,66.39,62.7,66.03,2059767.0
4509,SOL,2022-05-05,67.89,67.89,64.41,65.87,1611617.0
4510,SOL,2022-05-06,65.6,69.22,64.81,65.72,1264824.0
4513,SOL,2022-05-09,62.75,66.15,59.33,61.43,479538.0
4514,SOL,2022-05-10,61.86,63.22,59.53,61.66,2397790.0
4515,SOL,2022-05-11,60.93,66.97,59.34,64.83,2855329.0
4516,SOL,2022-05-12,63.04,66.71,63.04,66.5,1470571.0
4517,SOL,2022-05-13,66.36,72.55,66.36,69.88,771972.0
4520,SOL,2022-05-16,65.34,67.51,63.3,65.59,1461962.0
4521,SOL,2022-05-17,65.91,67.09,64.34,64.73,685307.0
4522,SOL,2022-05-18,66.43,67.07,64.0,64.36,2327832.0
4523,SOL,2022-05-19,63.15,65.47,60.46,63.81,1167977.0
4524,SOL,2022-05-20,63.83,66.29,61.26,64.1,2015434.0
4527,SOL,2022-05-23,63.61,68.14,63.39,65.11,2390461.0
4528,SOL,2022-05-24,65.78,66.19,64.42,65.65,317173.0
4529,SOL,2022-05-25,66.16,70.1,64.63,64.96,1322119.0
4530,SOL,2022-05-26,64.07,70.11,63.48,67.21,4574145.0
4531,SOL,2022-05-27,66.39,68.22,62.12,63.45,774816.0
4534,SOL,2022-05-30,67.53,70.41,67.53,69.84,1428114.0
4535,SOL,2022-05-31,67.9,72.11,67.9,69.6,611535.0
4536,SOL,2022-06-01,69.61,70.68,66.02,69.37,1484542.0
4537,SOL,2022-06-02,70.26,72.38,69.2,71.27,526227.0
4538,SOL,2022-06-03,71.4,73.73,66.24,70.11,1416338.0
4541,SOL,2022-06-06,71.99,73.52,67.89,69.5,2647428.0
4542,SOL,2022-06-07,71.53,72.79,67.31,71.18,830279.0
4543,SOL,2022-06-08,71.82,74.67,71.14,74.66,2965599.0
4544,SOL,2022-06-09,75.27,75.64,70.14,71.9,1435713.0
4545,SOL,2022-06-10,73.16,74.95,70.4,74.11,2476612.0
4548,SOL,2022-06-13,73.04,76.0,72.01,74.86,313877.0
4549,SOL,2022-06-14,71.58,75.76,71.2,73.21,2396295.0
4550,SOL,2022-06-15,71.74,79.03,70.44,74.9,4813558.0
4551,SOL,2022-06-16,76.06,77.57,73.54,76.98,1690297.0
4552,SOL,2022-06-17,76.12,81.39,75.53,80.67,525654.0
4555,SOL,2022-06-20,82.42,84.94,77.2,80.4,450941.0
4556,SOL,2022-06-21,79.81,81.27,71.78,77.91,3606647.0
4557,SOL,2022-06-22,77.73,82.12,77.2,81.32,1387901.0
4558,SOL,2022-06-23,80.56,84.28,79.08,80.98,1442808.0
4559,SOL,2022-06-24,81.0,83.68,78.04,81.95,1152512.0
4562,SOL,2022-06-27,87.0,87.6,77.04,82.04,736411.0
4563,SOL,2022-06-28,81.51,84.08,79.51,81.08,1271085.0
4564,SOL,2022-06-29,79.65,82.27,78.26,79.43,2414799.0
4565,SOL,2022-06-30,77.86,81.8,77.06,80.99,6361080.0
4566,SOL,2022-07-01,79.58,82.93,78.17,79.69,2587294.0
4569,SOL,2022-07-04,79.48,82.54,78.94,81.42,2665377.0
4570,SOL,2022-07-05,79.53,85.29,79.53,81.82,2671175.0
4571,SOL,2022-07-06,83.23,85.26,81.02,84.36,294403.0
4572,SOL,2022-07-07,82.81,88.3,81.11,83.24,1229222.0
4573,SOL,2022-07-08,83.71,92.55,79.5,89.68,2037093.0
4576,SOL,2022-07-11,93.9,93.9,90.18,91.04,4370567.0
4577,SOL,2022-07-12,91.29,94.05,89.25,93.43,583483.0
4578,SOL,2022-07-13,92.48,99.5,92.08,97.38,7728595.0
4579,SOL,2022-07-14,97.07,101.34,94.75,95.79,462251.0
4580,SOL,2022-07-15,95.3,95.77,91.97,92.87,1487609.0
4583,SOL,2022-07-18,92.76,92.76,86.12,87.59,1100112.0
4584,SOL,2022-07-19,86.33,90.69,83.76,87.68,506334.0
4585,SOL,2022-07-20,87.53,88.59,84.3,85.17,1275080.0
4586,SOL,2022-07-21,85.48,85.48,80.78,83.49,1409724.0
4587,SOL,2022-07-22,83.21,89.63,80.73,83.25,3548116.0
4590,SOL,2022-07-25,81.75,81.75,76.94,80.25,908516.0
4591,SOL,2022-07-26,79.81,82.8,77.86,80.19,471533.0
4592,SOL,2022-07-27,80.11,80.51,76.66,79.62,655588.0
4593,SOL,2022-07-28,80.4,82.92,78.0,81.34,971625.0
4594,SOL,2022-07-29,82.87,86.42,81.47,86.01,11327012.0
4597,SOL,2022-08-01,86.63,89.79,85.42,89.75,496714.0
4598,SOL,2022-08-02,89.87,93.35,85.93,88.38,1418043.0
4599,SOL,2022-08-03,86.9,90.84,86.9,89.68,927639.0
4600,SOL,2022-08-04,89.94,91.41,87.6,90.76,509840.0
4601,SOL,2022-08-05,92.44,97.96,87.5,94.55,1451963.0
4604,SOL,2022-08-08,93.92,97.68,91.42,94.82,3944346.0
4605,SOL,2022-08-09,95.57,99.95,90.8,95.72,4406096.0
4606,SOL,2022-08-10,92.64,97.86,90.35,94.15,807953.0
4607,SOL,2022-08-11,90.64,97.46,90.64,94.78,1198048.0
4608,SOL,2022-08-12,94.62,100.47,92.84,95.92,2525081.0
4611,SOL,2022-08-15,93.39,98.75,92.63,96.56,323819.0
4612,SOL,2022-08-16,95.9,100.05,95.73,98.97,1416995.0
4613,SOL,2022-08-17,99.08,101.19,91.63,100.61,797886.0
4614,SOL,2022-08-18,102.26,102.26,94.99,97.39,1791838.0
4615,SOL,2022-08-19,98.01,100.68,94.56,97.9,3886306.0
4618,SOL,2022-08-22,103.86,105.15,95.83,97.97,673892.0
4619,SOL,2022-08-23,96.79,99.73,95.11,96.47,2854341.0
4620,SOL,2022-08-24,96.87,97.85,94.84,95.19,483152.0
4621,SOL,2022-08-25,99.46,99.46,89.15,92.49,786503.0
4622,SOL,2022-08-26,92.41,97.83,89.41,95.52,2017301.0
4625,SOL,2022-08-29,97.05,110.16,97.05,102.53,1079291.0
4626,SOL,2022-08-30,103.95,106.75,101.83,105.25,1195804.0
4627,SOL,2022-08-31,105.02,108.82,98.93,104.28,1977321.0
4628,SOL,2022-09-01,109.29,111.25,96.73,104.22,1557419.0
4629,SOL,2022-09-02,104.45,108.25,103.08,106.03,1123010.0
4632,SOL,2022-09-05,107.42,113.44,99.32,110.45,839500.0
4633,SOL,2022-09-06,107.87,117.45,105.24,115.38,1531799.0
4634,SOL,2022-09-07,116.96,120.84,114.87,114.98,1912473.0
4635,SOL,2022-09-08,110.55,121.77,110.55,116.02,323780.0
4636,SOL,2022-09-09,112.48,112.69,105.06,107.33,2766475.0
4639,SOL,2022-09-12,109.42,110.72,103.6,105.95,1920230.0
4640,SOL,2022-09-13,106.96,108.1,101.05,105.03,1721050.0
4641,SOL,2022-09-14,105.37,110.31,98.71,104.32,821763.0
4642,SOL,2022-09-15,106.15,107.31,102.21,105.12,726022.0
4643,SOL,2022-09-16,106.93,106.93,96.46,102.21,2240073.0
4646,SOL,2022-09-19,102.53,108.47,100.2,104.77,564773.0
4647,SOL,2022-09-20,102.63,111.34,102.63,107.48,18001135.0
4648,SOL,2022-09-21,107.96,111.37,101.46,104.69,563194.0
4649,SOL,2022-09-22,104.71,106.97,98.77,100.53,922514.0
4650,SOL,2022-09-23,102.1,103.27,97.16,98.77,6667971.0
4653,SOL,2022-09-26,95.12,95.12,88.69,90.54,1028582.0
4654,SOL,2022-09-27,90.59,97.43,90.59,94.51,2098895.0
4655,SOL,2022-09-28,93.1,99.88,93.1,97.5,282267.0
4656,SOL,2022-09-29,96.56,103.74,95.85,100.78,1261624.0
4657,SOL,2022-09-30,100.71,105.4,99.52,103.14,4500944.0
4660,SOL,2022-10-03,102.8,111.57,101.6,106.92,963865.0
4661,SOL,2022-10-04,109.91,109.91,99.2,101.11,856086.0
4662,SOL,2022-10-05,100.4,105.41,97.68,103.62,2267863.0
4663,SOL,2022-10-06,101.58,105.68,96.48,99.86,570329.0
4664,SOL,2022-10-07,99.9,103.23,96.92,99.69,1171786.0
4667,SOL,2022-10-10,105.73,105.9,97.64,101.86,1233657.0
4668,SOL,2022-10-11,101.07,107.88,101.07,105.5,2679002.0
4669,SOL,2022-10-12,104.9,109.92,104.9,109.91,1055750.0
4670,SOL,2022-10-13,106.9,112.12,106.9,109.23,1395255.0
4671,SOL,2022-10-14,108.1,112.61,104.95,110.06,4294550.0
4674,SOL,2022-10-17,111.67,114.39,106.61,110.96,1343801.0
4675,SOL,2022-10-18,113.13,114.89,106.11,106.55,2464274.0
4676,SOL,2022-10-19,104.77,109.98,103.85,104.11,1139135.0
4677,SOL,2022-10-20,104.51,108.36,103.61,106.69,1191017.0
4678,SOL,2022-10-21,105.89,105.89,97.03,100.1,4831268.0
4681,SOL,2022-10-24,94.04,95.72,90.24,94.68,229882.0
4682,SOL,2022-10-25,94.28,95.41,90.52,92.01,2397108.0
4683,SOL,2022-10-26,93.55,94.78,89.92,91.44,772546.0
4684,SOL,2022-10-27,92.7,94.56,88.18,92.63,1235661.0
4685,SOL,2022-10-28,90.48,95.39,87.63,92.87,829869.0
4688,SOL,2022-10-31,90.83,90.83,86.44,86.53,1142106.0
4689,SOL,2022-11-01,89.69,89.69,78.94,82.91,10087434.0
4690,SOL,2022-11-02,83.5,85.87,81.7,83.92,3145280.0
4691,SOL,2022-11-03,84.12,84.12,79.02,80.89,5662866.0
4692,SOL,2022-11-04,80.62,83.07,80.24,81.95,1029884.0
4695,SOL,2022-11-07,85.64,95.45,84.84,89.21,1025171.0
4696,SOL,2022-11-08,90.15,91.01,86.15,87.94,525576.0
4697,SOL,2022-11-09,87.43,92.51,86.39,89.83,739313.0
4698,SOL,2022-11-10,89.07,91.1,84.13,86.49,3304356.0
4699,SOL,2022-11-11,87.57,90.01,82.41,87.1,1096172.0
4702,SOL,2022-11-14,90.87,90.87,80.63,85.15,709063.0
4703,SOL,2022-11-15,84.94,87.8,81.01,83.22,770708.0
4704,SOL,2022-11-16,81.38,84.15,78.28,82.4,922014.0
4705,SOL,2022-11-17,82.42,82.42,78.79,79.3,1452410.0
4706,SOL,2022-11-18,77.73,82.65,77.38,81.14,2264088.0
4709,SOL,2022-11-21,78.34,78.34,72.57,74.68,1451229.0
4710,SOL,2022-11-22,73.35,76.78,71.65,73.89,1429992.0
4711,SOL,2022-11-23,76.62,76.62,70.45,74.65,449549.0
4712,SOL,2022-11-24,75.01,75.12,69.7,73.82,9183880.0
4713,SOL,2022-11-25,74.38,74.5,72.45,72.48,4478958.0
4716,SOL,2022-11-28,70.3,70.52,66.47,68.84,1259203.0
4717,SOL,2022-11-29,70.27,70.27,63.39,67.66,630410.0
4718,SOL,2022-11-30,67.3,68.63,59.59,65.06,1504192.0
4719,SOL,2022-12-01,64.86,65.84,62.3,64.32,840132.0
4720,SOL,2022-12-02,63.6,67.66,62.89,64.85,1797820.0
4723,SOL,2022-12-05,60.91,60.91,57.83,58.22,4564395.0
4724,SOL,2022-12-06,59.25,59.87,56.26,59.18,770278.0
4725,SOL,2022-12-07,60.33,64.42,59.89,62.47,1084633.0
4726,SOL,2022-12-08,64.04,65.0,60.42,63.01,734865.0
4727,SOL,2022-12-09,62.94,64.71,61.14,61.7,1860732.0
4730,SOL,2022-12-12,64.91,65.44,62.11,62.54,1526177.0
4731,SOL,2022-12-13,61.54,65.71,60.38,62.35,841158.0
4732,SOL,2022-12-14,62.48,66.53,59.3,62.22,9984338.0
4733,SOL,2022-12-15,64.53,65.13,58.33,63.03,1215375.0
4734,SOL,2022-12-16,62.61,64.9,60.79,61.81,2657898.0
4737,SOL,2022-12-19,63.96,63.96,61.08,61.55,924134.0
4738,SOL,2022-12-20,62.63,62.63,57.28,57.55,733259.0
4739,SOL,2022-12-21,57.09,60.56,55.04,56.73,677130.0
4740,SOL,2022-12-22,56.63,60.05,56.63,58.78,2394398.0
4741,SOL,2022-12-23,58.46,62.55,57.05,58.84,556983.0
4744,SOL,2022-12-26,62.68,62.68,60.14,62.24,453793.0
4745,SOL,2022-12-27,62.39,65.36,59.96,61.55,5048074.0
4746,SOL,2022-12-28,61.75,61.75,56.76,60.51,656743.0
4747,SOL,2022-12-29,59.96,64.83,59.21,62.02,304779.0
4748,SOL,2022-12-30,62.48,68.38,59.82,65.09,1413508.0
4751,SOL,2023-01-02,68.65,68.65,65.54,68.0,1034934.0
4752,SOL,2023-01-03,67.23,70.73,66.13,70.58,2577258.0
4753,SOL,2023-01-04,70.86,70.86,66.17,66.4,193023.0
4754,SOL,2023-01-05,65.66,68.88,63.07,67.39,1351840.0
4755,SOL,2023-01-06,68.11,68.21,65.31,65.63,2226628.0
4758,SOL,2023-01-09,68.32,70.67,64.73,65.29,1702972.0
4759,SOL,2023-01-10,64.89,68.19,64.81,66.12,2037713.0
4760,SOL,2023-01-11,67.62,68.89,65.78,67.72,5951975.0
4761,SOL,2023-01-12,69.23,70.98,66.01,68.46,1753938.0
4762,SOL,2023-01-13,70.72,70.72,63.79,64.54,441799.0
4765,SOL,2023-01-16,66.6,69.1,63.68,67.27,1231910.0
4766,SOL,2023-01-17,67.86,72.64,67.83,69.39,3101318.0
4767,SOL,2023-01-18,68.54,71.0,66.65,66.88,2711408.0
4768,SOL,2023-01-19,68.75,69.02,65.12,67.45,1137021.0
4769,SOL,2023-01-20,67.39,69.96,65.04,66.96,4842520.0
4772,SOL,2023-01-23,71.99,75.29,69.71,71.22,1980679.0
4773,SOL,2023-01-24,72.42,74.41,69.9,72.46,886746.0
4774,SOL,2023-01-25,71.37,74.42,69.94,71.82,3359968.0
4775,SOL,2023-01-26,72.82,72.82,66.64,66.84,789358.0
4776,SOL,2023-01-27,68.18,69.79,64.95,66.36,3925308.0
4779,SOL,2023-01-30,64.87,66.87,63.2,65.2,528306.0
4780,SOL,2023-01-31,65.51,67.94,63.52,64.59,297201.0
4781,SOL,2023-02-01,65.72,66.26,63.69,64.01,1805588.0
4782,SOL,2023-02-02,64.15,65.99,61.97,63.33,458089.0
4783,SOL,2023-02-03,63.56,67.7,63.56,67.2,2923965.0
4786,SOL,2023-02-06,67.11,67.68,63.02,65.84,3648473.0
4787,SOL,2023-02-07,65.89,68.42,61.93,64.52,1619837.0
4788,SOL,2023-02-08,65.44,65.44,59.86,60.77,12205981.0
4789,SOL,2023-02-09,60.86,62.67,59.55,60.59,1827867.0
4790,SOL,2023-02-10,59.95,63.79,58.67,62.66,1157950.0
4793,SOL,2023-02-13,63.42,63.42,58.87,60.29,492474.0
4794,SOL,2023-02-14,60.15,60.15,57.39,58.06,2484946.0
4795,SOL,2023-02-15,58.19,61.22,57.38,59.46,3901459.0
4796,SOL,2023-02-16,59.93,59.93,55.89,57.01,503683.0
4797,SOL,2023-02-17,56.86,59.48,55.58,57.13,2523466.0
4800,SOL,2023-02-20,52.62,55.15,50.91,53.25,2274083.0
4801,SOL,2023-02-21,52.94,55.82,51.22,54.44,4136636.0
4802,SOL,2023-02-22,55.52,55.52,52.4,53.84,1372686.0
4803,SOL,2023-02-23,53.24,54.24,51.88,54.03,3414164.0
4804,SOL,2023-02-24,53.26,55.26,51.85,54.01,436438.0
4807,SOL,2023-02-27,56.76,58.67,55.44,58.44,1086134.0
4808,SOL,2023-02-28,57.77,59.56,56.15,58.06,5284766.0
4809,SOL,2023-03-01,59.25,61.63,56.02,61.1,868378.0
4810,SOL,2023-03-02,59.96,63.17,57.41,61.44,1708972.0
4811,SOL,2023-03-03,62.43,62.43,58.34,60.26,1383849.0
4814,SOL,2023-03-06,64.8,66.22,62.69,64.43,641434.0
4815,SOL,2023-03-07,65.69,66.13,62.74,64.18,1215297.0
4816,SOL,2023-03-08,64.18,64.47,58.66,60.39,10233848.0
4817,SOL,2023-03-09,61.13,62.25,58.19,59.5,1237042.0
4818,SOL,2023-03-10,60.14,60.14,57.12,58.67,262271.0
4821,SOL,2023-03-13,57.7,60.18,57.52,59.51,3200148.0
4822,SOL,2023-03-14,60.38,63.3,58.95,60.21,4488842.0
4823,SOL,2023-03-15,58.64,67.38,58.64,64.57,1602827.0
4824,SOL,2023-03-16,66.01,67.07,63.32,64.68,350023.0
4825,SOL,2023-03-17,62.73,67.65,61.87,62.66,5452275.0
4828,SOL,2023-03-20,70.58,70.58,65.79,67.85,1434118.0
4829,SOL,2023-03-21,68.18,68.18,61.96,66.31,1136126.0
4830,SOL,2023-03-22,65.67,66.1,63.29,64.93,290961.0
4831,SOL,2023-03-23,65.74,65.98,62.7,64.05,728377.0
4832,SOL,2023-03-24,65.58,65.58,61.99,62.56,1347801.0
4835,SOL,2023-03-27,64.46,67.67,60.89,61.87,1387451.0
4836,SOL,2023-03-28,62.15,62.15,58.33,60.88,664486.0
4837,SOL,2023-03-29,59.98,63.65,59.03,60.36,749526.0
4838,SOL,2023-03-30,60.05,62.03,59.19,60.89,550534.0
4839,SOL,2023-03-31,61.7,61.7,58.06,60.45,1103669.0
4842,SOL,2023-04-03,60.85,64.82,59.65,64.68,5369768.0
4843,SOL,2023-04-04,64.89,67.44,59.9,65.49,408571.0
4844,SOL,2023-04-05,64.6,67.39,64.6,66.08,2559697.0
4845,SOL,2023-04-06,64.03,69.13,64.03,66.35,1065062.0
4846,SOL,2023-04-07,64.97,67.64,62.37,64.75,3220463.0
4849,SOL,2023-04-10,66.07,69.63,65.59,67.33,2825279.0
4850,SOL,2023-04-11,64.22,70.32,64.22,68.49,988480.0
4851,SOL,2023-04-12,69.14,69.14,64.05,64.7,1939941.0
4852,SOL,2023-04-13,65.95,70.67,61.87,66.16,1756473.0
4853,SOL,2023-04-14,64.88,67.85,63.13,66.59,2232373.0
4856,SOL,2023-04-17,63.96,65.77,62.12,63.71,428431.0
4857,SOL,2023-04-18,63.79,66.43,62.18,65.05,1882763.0
4858,SOL,2023-04-19,65.73,67.77,60.99,62.43,2717978.0
